Text,Result,Probability
직원분들 다 너무 친절하시고 원장쌤 진료 잘 봐주세요~ 침 한번 맞고 확실히 좋아졌어요! 감사합니당,부정,0.001356092980131507
소화불량으로 힘들었었는데 진료 받고 많이 좋아졌어요! 감사합니당,부정,0.0013409312814474106
의사쌤.간호사쌤 친절하시고 진료도 잘 봐주시고 시설도 깨끗하고 깔끔해요 또 방문해서 불편한 곳 진료 받아야겠어요^^ ,부정,0.0013252892531454563
조용하고 쾌적한 분위기가 좋습니다. ,부정,0.0013240042608231306
친절하시고 여유롭게 진료 가능합니다,부정,0.001313893124461174
시간 간당하게 갔는데 맞춰서 진료 잘해주셨어요.  목뼈 맞추고 나서는 뒷골당기는게 확실히 좋아졌어요. 허리 침맞고 뻐근한것도 좋아졌어요. ,부정,0.0017206371994689107
친절하세요,부정,0.001168260583654046
 ,부정,0.0009877645643427968
"선생님,간호사 분들 모두 친절하셔서 좋아요!  ",부정,0.001269561005756259
친절한 홍한의원 다녀 왔어요. 원장님과 직원분들 정말 친절 하십니다.. 야간 진료도 하고 있어서 좋아요.내용 더보기,부정,0.0015669497661292553
원장님과 직원분들 넘 친절해요~,부정,0.0015404699370265007
실력 굿~~,부정,0.0009308736189268529
굿,부정,0.0011417934438213706
친절상담,부정,0.0010289647616446018
"침술을 좋아해서 많은 한의원을 다녔는데, 그 중에서 수위를 다툴 정도로 침을 잘 놓으십니다. 특히 화침은 맞을 때 ""으어어어어어""하게 아픈데, 맞고 나면 ""우와아아아아""하게 효과가 좋 습니다. 강력 추천합니다.내용 더보기",부정,0.0019974063616245985
친절하세요.,부정,0.0015704426914453506
굿,부정,0.0011417934438213706
리뷰가 별로없어서 반신반의하며갔는데 자세히 증상 설명해주시고 침효과도 좋습니다.  모든분들이 굉장히 친절하시구요. 오래전부터 있었던곳같은데 이유가 있었네요. ,부정,0.0013131428277119994
자세히 상담해주십니다,부정,0.0012753700139001012
"카드 결제내역까지 연결해 리뷰 남겨봅니다. 소개로 갔는데 이런 침 정말 처음 맞아봐요. 원장님의 정확한 진단과 설명, 확실한 효과는 당연하고요.  아는 사람은 다 아는 곳인가 봅니다.  침 잘놓는데 어디냐 하면 묵동 근방 한의원은 그냥 여기 가시라고 무조건 추천드리고 싶습니다. 6시 이후 야간진료 가능한 병원 찾다가 허튼데서 허접한 침이나 맞았는데 여긴 차원이  다르네요. 최신 물리치료 기계로 깔아놓고, 홍보성 블로그 리뷰로 리뷰수 왕창 올려놓은데는 피하시고 진정한 한방침 원하신다면 여기로 가세요.내용 더보기",부정,0.0017299336614087224
"원장님과 직원분들 모두 친절하시고, 침도 잘 놓으셔서 추천합니다!! 개인적으로 침을 세게 맞는 걸 좋아하는데, 제가 덩치가 있어서 그런지 알아서 세게 놔주시더라고요. 덕분에 빠르게  회복할 수 있을 거 같습니다.내용 더보기",부정,0.001958804205060005
친절하고 좋아요.,부정,0.001217745477333665
진단 잘해주십니다,부정,0.0013967545237392187
"여태까지 다닌 한의원 중 최강입니다. 웬만한 병원 가느니 이 곳에 한번 방문해보세요. 다양한 분야에 박학다식하시고,  과잉진료도 없이 필요한 부분을 잘 치료해주셔서 정말 감사합니 다. 강력추천드립니다.내용 더보기",부정,0.0016482332721352577
친절,부정,0.0011912522604689002
친절해요,부정,0.0011850314913317561
진료를 자세히 봐주세요,부정,0.0013495770981535316
친절해요,부정,0.0011850314913317561
효과좋아요,부정,0.0011695250868797302
굿,부정,0.0011417934438213706
좋아요 ,부정,0.0009187106625176966
좋아요,부정,0.0009187106625176966
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
친절해요,부정,0.0011850314913317561
친절하고 있다 ,부정,0.0013443809002637863
수어가능한 선생님이라 좋아요,부정,0.001283407211303711
진철하게 잘 진료해 주세요~  ,부정,0.0012241760268807411
꼼꼼히 보시는 선생님 ,부정,0.0012484813341870904
괜찮은 시설,부정,0.0010998236248269677
친절해요,부정,0.0011850314913317561
좋아,부정,0.0008090048213489354
좋아요,부정,0.0009187106625176966
친절해요,부정,0.0011850314913317561
좋아요,부정,0.0009187106625176966
선생님친절해요,부정,0.0011914648348465562
아이가 다니는데 잘 맞아요 오늘은 원장님이 조금 늦게 출근하시네요,부정,0.0012611423153430223
친절하시고 약 처방 잘 해주세요.,부정,0.0011770563432946801
원장님 간호사분들께서 친절하시고 진료도 잘 봐 주십니다. 병원 내부도 청결하고 좋습니다.,부정,0.0016871498664841056
친절합니다.,부정,0.0015317847719416022
굿,부정,0.0011417934438213706
의사 선생님 친절하시고 복용 잘 해 주세요. 믿고 다닙니다. ,부정,0.0011393000604584813
 친절해요 ,부정,0.0011850314913317561
좋아요~,부정,0.0010303054004907608
"일단 치료를 아프지 않게 해주시고, 원장님과 간호사 분들이 정말 친절하세요. 치과 가실 일 있으면 여기 추천드립니다!!!",부정,0.001493356074206531
치과는  늘두려운데 윈장님과 간호사 선생님 모두 친절하셔서 마음이 놓여서 좋아요 치료도 꼼꼼하게 잘해주셔서 늘 감사합니다 치아관리법도 잘알려 주셔서 고맙습니다내용 더보기,부정,0.0016692570643499494
동네에 있어서 처음 가봤는데 너무 깨끗하고 친절하시고 진료도 안아프게 해주시더라구요 추천합니다내용 더보기,부정,0.0013457848690450191
설명도잘해주시고친절합니다,부정,0.0014057331718504429
상담도 치료도 친절하고 자세해서 좋았습니다.,부정,0.0011731982231140137
 ,부정,0.0009877645643427968
꼼꼼하고 친절하게 잘 봐주십니다,부정,0.0014205878833308816
언제나 여기서 치과치료 받고 있는데 봐주시기도 잘 봐주시고 애프터케어도 확실하게 해주셔서 좋아요 상담도 중요한 것 위주로 잘 잡아주시고요!!,부정,0.001239644712768495
원장님과 직원분들 모두 친절하시고 아프지 않게 진료해주셔서  매우 감사드립니다^^내용 더보기,부정,0.0014022510731592774
진료 꼼꼼히 봐주고 설명도 쉽게 해주세요 의사 간호사분들 다 친절해요,부정,0.0013244306901469827
2년전에 임플란트 하고 재방문 입니다  원장님 손기술 좋으시고 정확한 진단에 신속한 치료받았습니다 치위생사 선생님도 세심하게 신경써 주시고 너무 감사했어요 내용 더보기,부정,0.0017735797446221113
친절해요 ,부정,0.0011850314913317561
조아요,부정,0.0010603502159938216
치료도  잘 해주고 친절해요,부정,0.001232653739862144
좋아요 ,부정,0.0009187106625176966
충치로 갔는데 치석까지 한번에 정리해 주시고 아프지도 않아서 스켈링인지도 모른 1인 충치치료 잘 받아 이제 이 시리지 않고 좋네요 ,부정,0.0013679241528734565
친절해요,부정,0.0011850314913317561
1,부정,0.0011231985408812761
좋아요 ,부정,0.0009187106625176966
간호사분들도 친절하고 아이한테 상냥하게 대해주시고 좋아요^^ ,부정,0.0009544318309053779
"너무 친절하시고, 치료 꼼꼼하게 너무 잘 봐주세요!!! 제가 가본 치과들 중에 가장 최고입니다..!",부정,0.0013656193623319268
몆십년  다니던 치과 인데 역시나 치료  잘하시고  임플란트  잘해 주셨음,부정,0.0015313158510252833
좋아요 만족해요 친절해요,부정,0.0011405798140913248
굿~♡,부정,0.0008658506558276713
굿~♡,부정,0.0008658506558276713
의사샘도 간호사샘도 친절해서 좋아요~,부정,0.0012217340990900993
건강검진~굿♡♡♡,부정,0.0012658373452723026
좋아요 ,부정,0.0009187106625176966
옛날  다니던 치과 오랜만 다녀왔음,부정,0.0011818315833806992
친절해요,부정,0.0011850314913317561
아플때마다 가는데 너무 좋아요,부정,0.0011157718254253268
치료 다 받고 세라젬까지 해주셨는데 척추부터 쭉쭉 펴지는 느낌이 구석 구석 너무 시원하고 좋아요 서비스가 최고예요 !!!,부정,0.0013851517578586936
침 아주 잘 놓습니다~👍👍👍,부정,0.0010737691773101687
친절해요,부정,0.0011850314913317561
병원에 계신 모든 분들이 다 친절하세요  치료 받고 있는것도 좋아지고 있어요 사람많은덴 다 이유가 있네요 :) 👍,부정,0.0010492363944649696
❤️,부정,0.0011939009418711066
물광약침하니 얼굴이 화사해졌네요 감사합니다,부정,0.0014697301667183638
산후 다이어트하려고 한의원 방문했는데 원장님 너무 친절하시고 물리치료 해주시는 선생님들도 엄청 친절하셔서 완전 힐링하고 왔네요! 산후에는 다이어트 한약이랑 같이 몸에 무리 가지않도록 회복에 도움되는 경옥고도 같이 먹어야한다고 하셔서 같이 먹어보려구요 육아하다가 힘들어서 경옥고 하나 먹었는데 반짝 힘나고 좋네요!!  원장님 감사합니다~~내용 더보기,부정,0.0014187006745487452
어깨 .허리 통증심하여 침치료 받고왔는데 많이 좋아졌어요,부정,0.001283225603401661
발바닥이 아파서 내원했는데 여러 가지 물리치료로 다른 부위도 같이 치료받을 수 있어서 좋았어요 치료받고 나서 발바닥과 몸이 한결 시원하고 가벼워졌어요,부정,0.0014072167687118053
침효과가좋아요,부정,0.0010202748235315084
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
굿,부정,0.0011417934438213706
친질하고 좋아요 ,부정,0.0011448910227045417
좋아요 ,부정,0.0009187106625176966
간호사님도 친절 의사샘도 열심히 치료해주세요,부정,0.0016901633935049176
친절하십니다^^~~^^,부정,0.0011231740936636925
굿,부정,0.0011417934438213706
원장님.간호사님 너무 친절하시고 꼼꼼하세요  자세한 설명도 너무감사합니다  엄마가 만족하셔서 너무좋아요  진심으로 진료봐주셔서 감사드립니다 ,부정,0.0020610366482287645
친절하시고 좋아요,부정,0.0014141910942271352
친절하고 꼼꼼하게 진료하십니다. 통증도 얼른 나았으면 좋겠어요,부정,0.0014346158131957054
항상 친절하셔서 기분좋게 치료받고 나왔습니다. 그리고 아픈곳이랑 연결된 부위까지 치료해주셔서 더 빨리 낫는거같아요 ,부정,0.0014877011999487877
아침에 바지를 입을수 없을 정도로 다리가 아파서 방문후 주사치료 했습니다. 주사 치료후 다리가 가볍게 올라가네요^^;; 감사합니다!!,부정,0.0014897458022460341
친절한원장님께서  진료도 꼼꼼히 잘 해주시고  간호 선생님들 모두 친절합니다. ,부정,0.00136952952016145
거북목이여서 그런지 양쪽 어깨랑 등이 아파 온라인 리뷰보고 찾아간 병원! 주사를 무서워해서 긴장 완전 많이하고 있었는데 원장님께서 너무 친절하게 통증 원인도 알려주시고 주사도  정말 놓아주시는줄도 모르게 잘 놔주셔서 마음편히 치료 받았네용! 간호사님과 물리치료선생님도 너무 친절하시고 무엇보다도 조용하고 따뜻한 느낌이 들어 더 맘에 들었는데 아픈곳  원장님 주사  맞고 찜질 잠깐했는데 신기하게 통증도 거의 느껴지지 않아 담에 또 방문 하고 싶은 마음 100프로 안고 나왔어요! 굿모님 통증 의학  병원 와전 강추입니당~♡내용 더보기,부정,0.0016406275099143386
 ,부정,0.0009877645643427968
엘보우 통증으로 방문했는데. 의사 선생님 설명도 친절하게 해주시고 주사도 안아프게 놓아주시고 간호사 분들도 모두 친절합니더.,부정,0.001332394895143807
골반통증이 심한데 치료받고 많이 부드러워졌답니다.  감사합니다.,부정,0.0015917073469609022
고질병인 일자목과 어깨 통증 때문에 오랫만에 방문했고 역시 최선을 다해주시네요!,부정,0.0011050268076360226
원장님 좋으세요  친절하고 꼼꼼하게봐주고 환자생각을 많이해주세요,부정,0.0014476601500064135
친절해요 ,부정,0.0011850314913317561
치과는 돈이 너무 많이 나감..,부정,0.0009161835769191384
굿,부정,0.0011417934438213706
좋아요,부정,0.0009187106625176966
굿모닝 치과,부정,0.0009365449077449739
친절해요 ,부정,0.0011850314913317561
좋아요,부정,0.0009187106625176966
좋아요 ,부정,0.0009187106625176966
친절해요 ,부정,0.0011850314913317561
👍,부정,0.0011939009418711066
굿굿,부정,0.000978579162620008
꼼꼼하게 진료 잘 봐주세요  굿,부정,0.0009973287815228105
초등생인 우리아이가 목감기가 걸려 의사선생님께 증상을 말하는순간 보호자인 말은 무시하고 자기멋대로 얘기하며 보호자한테 면박을 주듯 말씀하는 의사선생님 참 ..어이가 없고 기 분 상함을 이루말할수 없네요.. 절대 이병원 가지 않을껍니다. 의료행위도 서비스업의 한 부분이라고 생각합니다. 전에도 느꼈었지만 다른병원이 그시간에 문이닫혀 급해서 어쩔수없이  방문했지만 여전하네요..  이 분한마음 풀리지 않아 이렇게 남김니다. 의사선생님 시대가 바꼈습니다. 상대방을 배려하지 않는 마음과 아이에게 좀더 따뜻하게 대하는 마음 가져...내용 더보기,부정,0.001269493717700243
초진이었는데 친절하고 자세하게 증상에 대해 설명해주셔서 좋습니다.,부정,0.001414569327607751
