Text,Positive Probability,Negative Probability
선생님도  친절하시고 병원이 깨끗해서 좋아요 마지막에 한방 가습기 같은거 해주셨는데 비염있는 저에게 딱이라서 너무 좋았어요 근처 한의원을 찾고있었는데 여기로 정착하겠습니다내용 더보기,0.5344886779785156,0.46551135182380676
직원분들 다 너무 친절하시고 원장쌤 진료 잘 봐주세요  침 한번 맞고 확실히 좋아졌어요  감사합니당,0.5379759669303894,0.46202394366264343
소화불량으로 힘들었었는데 진료 받고 많이 좋아졌어요  감사합니당,0.5458325743675232,0.4541674554347992
의사쌤 간호사쌤 친절하시고 진료도 잘 봐주시고 시설도 깨끗하고 깔끔해요 또 방문해서 불편한 곳 진료 받아야겠어요   ,0.5384570956230164,0.46154290437698364
조용하고 쾌적한 분위기가 좋습니다  ,0.5556400418281555,0.4443599283695221
친절하시고 여유롭게 진료 가능합니다,0.5350409150123596,0.4649590849876404
시간 간당하게 갔는데 맞춰서 진료 잘해주셨어요   목뼈 맞추고 나서는 뒷골당기는게 확실히 좋아졌어요  허리 침맞고 뻐근한것도 좋아졌어요  ,0.5391989946365356,0.46080103516578674
친절하세요,0.5160623788833618,0.48393771052360535
 ,0.45653215050697327,0.5434678196907043
선생님 간호사 분들 모두 친절하셔서 좋아요   ,0.5411549806594849,0.4588450491428375
친절한 홍한의원 다녀 왔어요  원장님과 직원분들 정말 친절 하십니다   야간 진료도 하고 있어서 좋아요 내용 더보기,0.5180643200874329,0.4819357395172119
원장님과 직원분들 넘 친절해요 ,0.5239569544792175,0.47604304552078247
실력 굿  ,0.5267590880393982,0.4732409417629242
굿,0.5612562298774719,0.4387437701225281
친절상담,0.5460436940193176,0.45395633578300476
침술을 좋아해서 많은 한의원을 다녔는데  그 중에서 수위를 다툴 정도로 침을 잘 놓으십니다  특히 화침은 맞을 때  으어어어어어 하게 아픈데  맞고 나면  우와아아아아 하게 효과가 좋 습니다  강력 추천합니다 내용 더보기,0.5309572815895081,0.46904268860816956
친절하세요 ,0.5160623788833618,0.48393771052360535
굿,0.5612562298774719,0.4387437701225281
리뷰가 별로없어서 반신반의하며갔는데 자세히 증상 설명해주시고 침효과도 좋습니다   모든분들이 굉장히 친절하시구요  오래전부터 있었던곳같은데 이유가 있었네요  ,0.539264440536499,0.4607355296611786
자세히 상담해주십니다,0.5198721289634705,0.48012790083885193
카드 결제내역까지 연결해 리뷰 남겨봅니다  소개로 갔는데 이런 침 정말 처음 맞아봐요  원장님의 정확한 진단과 설명  확실한 효과는 당연하고요   아는 사람은 다 아는 곳인가 봅니다   침 잘놓는데 어디냐 하면 묵동 근방 한의원은 그냥 여기 가시라고 무조건 추천드리고 싶습니다   시 이후 야간진료 가능한 병원 찾다가 허튼데서 허접한 침이나 맞았는데 여긴 차원이  다르네요  최신 물리치료 기계로 깔아놓고  홍보성 블로그 리뷰로 리뷰수 왕창 올려놓은데는 피하시고 진정한 한방침 원하신다면 여기로 가세요 내용 더보기,0.5067209601402283,0.4932791292667389
원장님과 직원분들 모두 친절하시고  침도 잘 놓으셔서 추천합니다   개인적으로 침을 세게 맞는 걸 좋아하는데  제가 덩치가 있어서 그런지 알아서 세게 놔주시더라고요  덕분에 빠르게  회복할 수 있을 거 같습니다 내용 더보기,0.5258761644363403,0.47412383556365967
친절하고 좋아요 ,0.5506575703620911,0.44934239983558655
진단 잘해주십니다,0.5105154514312744,0.4894845485687256
여태까지 다닌 한의원 중 최강입니다  웬만한 병원 가느니 이 곳에 한번 방문해보세요  다양한 분야에 박학다식하시고   과잉진료도 없이 필요한 부분을 잘 치료해주셔서 정말 감사합니 다  강력추천드립니다 내용 더보기,0.5305373072624207,0.46946272253990173
친절,0.4921976625919342,0.5078023672103882
친절해요,0.5284538865089417,0.47154611349105835
진료를 자세히 봐주세요,0.5343351364135742,0.4656648635864258
친절해요,0.5284538865089417,0.47154611349105835
효과좋아요,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
좋아요 ,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
친절해요,0.5284538865089417,0.47154611349105835
친절하고 있다 ,0.5506575703620911,0.44934239983558655
수어가능한 선생님이라 좋아요,0.5424489378929138,0.45755112171173096
진철하게 잘 진료해 주세요   ,0.5181108713150024,0.4818890690803528
꼼꼼히 보시는 선생님 ,0.5424149632453918,0.45758503675460815
괜찮은 시설,0.5280863046646118,0.4719136953353882
친절해요,0.5284538865089417,0.47154611349105835
좋아,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
친절해요,0.5284538865089417,0.47154611349105835
좋아요,0.5612562298774719,0.4387437701225281
선생님친절해요,0.5185633301734924,0.48143672943115234
아이가 다니는데 잘 맞아요 오늘은 원장님이 조금 늦게 출근하시네요,0.5461960434913635,0.45380398631095886
친절하시고 약 처방 잘 해주세요 ,0.5347930788993835,0.46520689129829407
원장님 간호사분들께서 친절하시고 진료도 잘 봐 주십니다  병원 내부도 청결하고 좋습니다 ,0.5489575266838074,0.4510425329208374
친절합니다 ,0.5047925114631653,0.49520745873451233
굿,0.5612562298774719,0.4387437701225281
의사 선생님 친절하시고 복용 잘 해 주세요  믿고 다닙니다  ,0.5345586538314819,0.46544134616851807
 친절해요 ,0.5284538865089417,0.47154611349105835
좋아요 ,0.5612562298774719,0.4387437701225281
일단 치료를 아프지 않게 해주시고  원장님과 간호사 분들이 정말 친절하세요  치과 가실 일 있으면 여기 추천드립니다   ,0.5303868055343628,0.4696132242679596
치과는  늘두려운데 윈장님과 간호사 선생님 모두 친절하셔서 마음이 놓여서 좋아요 치료도 꼼꼼하게 잘해주셔서 늘 감사합니다 치아관리법도 잘알려 주셔서 고맙습니다내용 더보기,0.5320814251899719,0.46791860461235046
동네에 있어서 처음 가봤는데 너무 깨끗하고 친절하시고 진료도 안아프게 해주시더라구요 추천합니다내용 더보기,0.5400995016098022,0.45990055799484253
설명도잘해주시고친절합니다,0.515235424041748,0.4847645163536072
상담도 치료도 친절하고 자세해서 좋았습니다 ,0.5413419008255005,0.4586580693721771
 ,0.45653215050697327,0.5434678196907043
꼼꼼하고 친절하게 잘 봐주십니다,0.5313869714736938,0.46861302852630615
언제나 여기서 치과치료 받고 있는데 봐주시기도 잘 봐주시고 애프터케어도 확실하게 해주셔서 좋아요 상담도 중요한 것 위주로 잘 잡아주시고요  ,0.5304625630378723,0.4695374071598053
원장님과 직원분들 모두 친절하시고 아프지 않게 진료해주셔서  매우 감사드립니다  내용 더보기,0.5257421731948853,0.47425779700279236
진료 꼼꼼히 봐주고 설명도 쉽게 해주세요 의사 간호사분들 다 친절해요,0.5379765033721924,0.4620235860347748
 년전에 임플란트 하고 재방문 입니다  원장님 손기술 좋으시고 정확한 진단에 신속한 치료받았습니다 치위생사 선생님도 세심하게 신경써 주시고 너무 감사했어요 내용 더보기,0.5242620706558228,0.47573795914649963
친절해요 ,0.5284538865089417,0.47154611349105835
조아요,0.5491192936897278,0.4508807063102722
치료도  잘 해주고 친절해요,0.5248652696609497,0.4751347303390503
좋아요 ,0.5612562298774719,0.4387437701225281
충치로 갔는데 치석까지 한번에 정리해 주시고 아프지도 않아서 스켈링인지도 모른  인 충치치료 잘 받아 이제 이 시리지 않고 좋네요 ,0.5347002744674683,0.46529969573020935
친절해요,0.5284538865089417,0.47154611349105835
 ,0.45653215050697327,0.5434678196907043
좋아요 ,0.5612562298774719,0.4387437701225281
간호사분들도 친절하고 아이한테 상냥하게 대해주시고 좋아요   ,0.550986111164093,0.449013888835907
너무 친절하시고  치료 꼼꼼하게 너무 잘 봐주세요    제가 가본 치과들 중에 가장 최고입니다   ,0.5350642204284668,0.4649358093738556
몆십년  다니던 치과 인데 역시나 치료  잘하시고  임플란트  잘해 주셨음,0.5344935059547424,0.46550655364990234
좋아요 만족해요 친절해요,0.5349763631820679,0.4650236666202545
굿  ,0.5612562298774719,0.4387437701225281
의사샘도 간호사샘도 친절해서 좋아요 ,0.5433154106140137,0.45668458938598633
건강검진 굿   ,0.5466652512550354,0.453334778547287
좋아요 ,0.5612562298774719,0.4387437701225281
옛날  다니던 치과 오랜만 다녀왔음,0.5434511303901672,0.45654892921447754
친절해요,0.5284538865089417,0.47154611349105835
아플때마다 가는데 너무 좋아요,0.541236162185669,0.4587639272212982
치료 다 받고 세라젬까지 해주셨는데 척추부터 쭉쭉 펴지는 느낌이 구석 구석 너무 시원하고 좋아요 서비스가 최고예요    ,0.537126898765564,0.46287307143211365
침 아주 잘 놓습니다    ,0.5528266429901123,0.4471733868122101
친절해요,0.5284538865089417,0.47154611349105835
병원에 계신 모든 분들이 다 친절하세요  치료 받고 있는것도 좋아지고 있어요 사람많은덴 다 이유가 있네요     ,0.5464158058166504,0.453584223985672
  ,0.45653215050697327,0.5434678196907043
물광약침하니 얼굴이 화사해졌네요 감사합니다,0.5424507260322571,0.4575492739677429
산후 다이어트하려고 한의원 방문했는데 원장님 너무 친절하시고 물리치료 해주시는 선생님들도 엄청 친절하셔서 완전 힐링하고 왔네요  산후에는 다이어트 한약이랑 같이 몸에 무리 가지않도록 회복에 도움되는 경옥고도 같이 먹어야한다고 하셔서 같이 먹어보려구요 육아하다가 힘들어서 경옥고 하나 먹었는데 반짝 힘나고 좋네요    원장님 감사합니다  내용 더보기,0.5226457118988037,0.47735434770584106
어깨  허리 통증심하여 침치료 받고왔는데 많이 좋아졌어요,0.5382128357887268,0.4617871046066284
발바닥이 아파서 내원했는데 여러 가지 물리치료로 다른 부위도 같이 치료받을 수 있어서 좋았어요 치료받고 나서 발바닥과 몸이 한결 시원하고 가벼워졌어요,0.5345460176467896,0.46545401215553284
침효과가좋아요,0.5612562298774719,0.4387437701225281
굿,0.5612562298774719,0.4387437701225281
친질하고 좋아요 ,0.5502892732620239,0.4497107267379761
좋아요 ,0.5612562298774719,0.4387437701225281
간호사님도 친절 의사샘도 열심히 치료해주세요,0.5294671058654785,0.4705328643321991
친절하십니다      ,0.5000249147415161,0.4999751150608063
원장님 간호사님 너무 친절하시고 꼼꼼하세요  자세한 설명도 너무감사합니다  엄마가 만족하셔서 너무좋아요  진심으로 진료봐주셔서 감사드립니다 ,0.5265065431594849,0.4734934866428375
친절하시고 좋아요,0.5510379076004028,0.44896209239959717
친절하고 꼼꼼하게 진료하십니다  통증도 얼른 나았으면 좋겠어요,0.5443329215049744,0.45566704869270325
항상 친절하셔서 기분좋게 치료받고 나왔습니다  그리고 아픈곳이랑 연결된 부위까지 치료해주셔서 더 빨리 낫는거같아요 ,0.5413974523544312,0.45860251784324646
아침에 바지를 입을수 없을 정도로 다리가 아파서 방문후 주사치료 했습니다  주사 치료후 다리가 가볍게 올라가네요     감사합니다  ,0.5336428284645081,0.46635720133781433
친절한원장님께서  진료도 꼼꼼히 잘 해주시고  간호 선생님들 모두 친절합니다  ,0.5346932411193848,0.46530666947364807
거북목이여서 그런지 양쪽 어깨랑 등이 아파 온라인 리뷰보고 찾아간 병원  주사를 무서워해서 긴장 완전 많이하고 있었는데 원장님께서 너무 친절하게 통증 원인도 알려주시고 주사도  정말 놓아주시는줄도 모르게 잘 놔주셔서 마음편히 치료 받았네용  간호사님과 물리치료선생님도 너무 친절하시고 무엇보다도 조용하고 따뜻한 느낌이 들어 더 맘에 들었는데 아픈곳  원장님 주사  맞고 찜질 잠깐했는데 신기하게 통증도 거의 느껴지지 않아 담에 또 방문 하고 싶은 마음    프로 안고 나왔어요  굿모님 통증 의학  병원 와전 강추입니당  내용 더보기,0.5124924778938293,0.4875074625015259
 ,0.45653215050697327,0.5434678196907043
엘보우 통증으로 방문했는데  의사 선생님 설명도 친절하게 해주시고 주사도 안아프게 놓아주시고 간호사 분들도 모두 친절합니더 ,0.5370011925697327,0.4629988670349121
골반통증이 심한데 치료받고 많이 부드러워졌답니다   감사합니다 ,0.543678879737854,0.456321120262146
고질병인 일자목과 어깨 통증 때문에 오랫만에 방문했고 역시 최선을 다해주시네요 ,0.5468837022781372,0.4531162977218628
원장님 좋으세요  친절하고 꼼꼼하게봐주고 환자생각을 많이해주세요,0.5457800030708313,0.4542200267314911
친절해요 ,0.5284538865089417,0.47154611349105835
치과는 돈이 너무 많이 나감  ,0.5362523198127747,0.46374765038490295
굿,0.5612562298774719,0.4387437701225281
좋아요,0.5612562298774719,0.4387437701225281
